Country,Period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
Cameroon,2005-2010,0.09405,0.016064471,0.016326752,0.016597739,0.016877873,0.006153872,0.006191976,0.006230556,0.006269619,0.006309175,0.003513525,0.003525913,0.003538389,0.003550954,0.003563608,0.003654617,0.003668022,0.003681526,0.003695129,0.003708834,0.005606728,0.005638341,0.005670312,0.005702648,0.005735354,0.008467198,0.008539504,0.008613055,0.008687884,0.008764025,0.011856091,0.011998344,0.012144053,0.012293344,0.012446351,0.01405556,0.014255935,0.014462106,0.014674328,0.014892871,0.01419608,0.01440051,0.014610915,0.014827559,0.015050725,0.013635933,0.013824443,0.014018237,0.014217542,0.014422596,0.014247331,0.014453251,0.014665211,0.014883481,0.015108345,0.017279167,0.017582987,0.017897681,0.018223846,0.018562119,0.023946708,0.024534221,0.025151289,0.025800197,0.026483476,0.035465946,0.03677003,0.038173677,0.039688742,0.04132904,0.053114942,0.056094392,0.059427968,0.063182793,0.067444099,0.077266883,0.083736978,0.091389674,0.100581813,0.111829863,0.106035035,0.11861207,0.134574194,0.155500556,0.184133403
Central African Republic,2005-2010,0.105382,0.018852566,0.019214815,0.019591257,0.019982744,0.00747968,0.007536047,0.007593271,0.00765137,0.007710364,0.004437402,0.004457181,0.004477136,0.004497271,0.004517588,0.004224053,0.004241971,0.004260042,0.004278268,0.00429665,0.005987007,0.006023067,0.006059564,0.006096507,0.006133902,0.009323343,0.009411086,0.009500496,0.009591621,0.009684511,0.014617195,0.014834026,0.015057388,0.015287579,0.015524918,0.019299853,0.019679668,0.020074732,0.020485983,0.020914435,0.02030106,0.020721734,0.02116021,0.021617644,0.022095292,0.018633399,0.018987195,0.019354686,0.019736684,0.020134063,0.017519729,0.017832143,0.018155902,0.018491634,0.018840017,0.019398189,0.019781922,0.020181144,0.020596811,0.021029961,0.025589028,0.026261022,0.026969262,0.027716763,0.028506882,0.037153183,0.038586806,0.040135507,0.041813722,0.043638406,0.055216732,0.058443808,0.062071503,0.066179355,0.070869449,0.079635241,0.086525739,0.094721595,0.104632558,0.116859909,0.10833937,0.12150292,0.138307711,0.160507077,0.191195271
Chad,2005-2010,0.131173,0.022282647,0.022790479,0.023321998,0.023878902,0.005020847,0.005046183,0.005071777,0.005097631,0.00512375,0.002500397,0.002506664,0.002512964,0.002519294,0.002525657,0.003157118,0.003167117,0.00317718,0.003187306,0.003197498,0.005022665,0.005048019,0.005073631,0.005099504,0.005125642,0.006931422,0.006979802,0.007028862,0.007078617,0.007129081,0.008792893,0.008870894,0.008950291,0.009031122,0.009113427,0.010023984,0.010125482,0.010229056,0.010334771,0.010442694,0.01048221,0.01059325,0.010706669,0.010822542,0.010940951,0.010957408,0.011078803,0.011202918,0.011329845,0.011459681,0.012707899,0.012871468,0.013039303,0.013211573,0.013388456,0.016943647,0.017235682,0.017537961,0.017851032,0.018175483,0.024888625,0.025523879,0.026192411,0.026896906,0.027640345,0.038225262,0.039744507,0.041389512,0.04317657,0.045124908,0.059787665,0.063589535,0.067907758,0.072855191,0.078580163,0.089388031,0.098162592,0.108847328,0.122142177,0.139136628,0.123012226,0.140266751,0.163151479,0.194959392,0.242173363
Congo,2005-2010,0.07243,0.011111992,0.011236855,0.011364557,0.011495195,0.004223086,0.004240996,0.004259059,0.004277276,0.00429565,0.002741098,0.002748633,0.002756208,0.002763826,0.002771486,0.00303675,0.003046,0.003055306,0.00306467,0.003074091,0.004352032,0.004371055,0.004390245,0.004409605,0.004429135,0.006023737,0.006060242,0.006097192,0.006134596,0.006172462,0.007679289,0.007738716,0.007799071,0.007860375,0.00792265,0.00924533,0.009331604,0.009419503,0.009509073,0.009600364,0.010515594,0.010627347,0.010741501,0.010858133,0.010977327,0.01133737,0.01146738,0.011600406,0.011736555,0.011875938,0.01238579,0.012541122,0.012700399,0.012863775,0.013031408,0.014993711,0.015221945,0.015457234,0.015699911,0.01595033,0.020899779,0.021345903,0.021811489,0.022297838,0.022806371,0.03143504,0.032455273,0.033543951,0.034708201,0.035956175,0.047998941,0.050418999,0.053096049,0.056073321,0.059404318,0.071352586,0.076834959,0.083229927,0.090786043,0.099851132,0.100115585,0.111253827,0.125180654,0.143093147,0.166987983
Congo DR,2005-2010,0.115812,0.021490297,0.021962273,0.022455445,0.022971275,0.008751297,0.008828558,0.008907196,0.008987247,0.00906875,0.004454456,0.004474387,0.004494497,0.004514789,0.004535265,0.004588462,0.004609613,0.00463096,0.004652506,0.004674253,0.006211561,0.006250385,0.006289698,0.006329509,0.006369827,0.007583105,0.007641048,0.007699883,0.007759631,0.007820314,0.008835132,0.008913887,0.008994059,0.009075687,0.009158809,0.010043393,0.010145286,0.010249268,0.010355403,0.01046376,0.011193022,0.011319724,0.011449327,0.011581932,0.011717645,0.012598162,0.012758901,0.012923794,0.013093006,0.013266707,0.015018956,0.015247965,0.015484065,0.015727593,0.015978902,0.019395987,0.019779632,0.020178761,0.020594329,0.021027373,0.027060143,0.027812761,0.028608441,0.029450987,0.030344668,0.039552802,0.041181652,0.042950421,0.044877948,0.046986611,0.058205223,0.061802449,0.065873598,0.070518934,0.075869146,0.083026493,0.090544048,0.099558475,0.110566286,0.124310878,0.111675542,0.125714811,0.143791537,0.167939869,0.201836217
Equatorial Guinea,2005-2010,0.102451,0.018073813,0.018406488,0.01875164,0.019109983,0.00661461,0.006658654,0.006703289,0.006748526,0.006794378,0.003677908,0.003691485,0.003705162,0.003718942,0.003732824,0.003981577,0.003997493,0.004013537,0.004029711,0.004046015,0.006057255,0.006094169,0.006131536,0.006169364,0.006207661,0.008179387,0.008246841,0.008315417,0.008385143,0.008456048,0.009387019,0.00947597,0.009566623,0.009659027,0.009753234,0.009828784,0.009926347,0.010025868,0.010127404,0.010231017,0.010112241,0.010215543,0.010320977,0.010428611,0.010538513,0.010858857,0.010978067,0.011099922,0.011224514,0.011351934,0.0132215,0.013398651,0.013580613,0.013767585,0.013959777,0.017794503,0.018116884,0.018451161,0.018798006,0.019158141,0.02526252,0.025917255,0.026606831,0.027334105,0.028102255,0.037088181,0.038516695,0.04005966,0.041731406,0.043548757,0.055118167,0.058333397,0.061946974,0.066037817,0.070707164,0.079479388,0.08634178,0.09450118,0.10436367,0.116524606,0.108130676,0.121240493,0.137967774,0.160049439,0.190546261
Gabon,2005-2010,0.051148,0.006718087,0.006763525,0.006809581,0.00685627,0.002513967,0.002520303,0.002526671,0.002533071,0.002539504,0.001666544,0.001669326,0.001672118,0.001674918,0.001677728,0.001981739,0.001985674,0.001989625,0.001993591,0.001997574,0.003305613,0.003316576,0.003327612,0.003338722,0.003349907,0.005444021,0.00547382,0.005503948,0.005534409,0.005565209,0.007778138,0.007839112,0.007901049,0.007963973,0.008027907,0.008946385,0.009027145,0.009109377,0.009193121,0.009278418,0.008871675,0.008951086,0.009031932,0.009114251,0.009198085,0.008665736,0.008741488,0.008818575,0.008897034,0.008976902,0.009216274,0.009302004,0.009389344,0.009478339,0.009569038,0.01162975,0.011766592,0.011906694,0.012050171,0.012197149,0.017283367,0.017587336,0.017902188,0.018228518,0.018566966,0.026751642,0.027486964,0.028263851,0.029085932,0.029957267,0.041956069,0.043793471,0.045799175,0.047997418,0.050417319,0.064204493,0.068609533,0.073663555,0.079521383,0.086391342,0.092800614,0.102293515,0.113949845,0.128604284,0.14758425
Sao Tome and Principe,2005-2010,0.05171,0.006474971,0.006517169,0.006559921,0.006603238,0.002782014,0.002789775,0.00279758,0.002805428,0.002813321,0.001526269,0.001528602,0.001530942,0.001533289,0.001535644,0.002160364,0.002165042,0.002169739,0.002174457,0.002179196,0.002941802,0.002950481,0.002959213,0.002967996,0.002976831,0.003315514,0.003326543,0.003337646,0.003348823,0.003360076,0.003581312,0.003594184,0.003607149,0.003620207,0.003633361,0.004121152,0.004138206,0.004155402,0.004172741,0.004190226,0.00496279,0.004987542,0.005012542,0.005037794,0.005063302,0.006324496,0.00636475,0.00640552,0.006446815,0.006488646,0.008572656,0.008646782,0.008722201,0.008798947,0.008877056,0.011894478,0.01203766,0.012184331,0.01233462,0.012488663,0.017689045,0.018007582,0.018337801,0.018680358,0.019035956,0.027520137,0.028298927,0.029123079,0.029996675,0.030924301,0.0429871,0.044917994,0.04703051,0.049351538,0.051913552,0.065460306,0.070045506,0.075321434,0.081456883,0.088680522,0.09412999,0.103911146,0.115960761,0.131171509,0.150975147
Northern Africa,2005-2010,0.03702558,0.003386038,0.003397542,0.003409124,0.003420786,0.001148057,0.001149377,0.001150699,0.001152025,0.001153354,0.000794667,0.000795299,0.000795932,0.000796566,0.000797201,0.001029588,0.001030649,0.001031712,0.001032778,0.001033845,0.001339415,0.001341211,0.001343013,0.001344819,0.00134663,0.001497057,0.001499302,0.001501553,0.001503811,0.001506076,0.001712432,0.00171537,0.001718317,0.001721275,0.001724243,0.002108625,0.002113081,0.002117555,0.002122049,0.002126561,0.002770689,0.002778387,0.002786128,0.002793912,0.00280174,0.00403163,0.00404795,0.004064402,0.004080989,0.004097712,0.00626698,0.006306503,0.006346528,0.006387063,0.00642812,0.009779881,0.009876471,0.009974989,0.010075492,0.010178041,0.015363252,0.015602964,0.015850276,0.016105553,0.016369188,0.024350939,0.024958707,0.025597589,0.026270039,0.026978772,0.040088469,0.041762671,0.043582805,0.045568823,0.047744482,0.064936767,0.069446391,0.074629114,0.080647787,0.087722405,0.09772044,0.10830395,0.121458371,0.13824999,0.160429345
Algeria,2005-2010,0.024972,0.001810135,0.001813418,0.001816712,0.001820019,0.000548016,0.000548316,0.000548617,0.000548918,0.00054922,0.00051781,0.000518078,0.000518347,0.000518615,0.000518884,0.000719123,0.000719641,0.000720159,0.000720678,0.000721198,0.000905867,0.000906689,0.000907511,0.000908336,0.000909161,0.000998285,0.000999283,0.001000282,0.001001284,0.001002288,0.001239864,0.001241403,0.001242946,0.001244493,0.001246044,0.001681884,0.001684717,0.00168756,0.001690413,0.001693275,0.0022358,0.00224081,0.002245842,0.002250897,0.002255975,0.003293834,0.003304719,0.003315677,0.003326707,0.003337811,0.005455978,0.005485909,0.005516171,0.005546768,0.005577706,0.008843623,0.008922531,0.009002859,0.009084647,0.009167934,0.014017567,0.014216853,0.014421887,0.014632921,0.014850224,0.022900025,0.023436726,0.023999189,0.024589312,0.025209189,0.037856479,0.039345979,0.040957492,0.042706649,0.044611873,0.060498154,0.064393864,0.068825825,0.073912944,0.079812091,0.090737508,0.099792424,0.110854904,0.124675831,0.142433895
Egypt,2005-2010,0.025919,0.000999737,0.001000738,0.00100174,0.001002745,0.000214264,0.00021431,0.000214356,0.000214402,0.000214448,0.000312721,0.000312818,0.000312916,0.000313014,0.000313112,0.000572148,0.000572475,0.000572803,0.000573132,0.00057346,0.000809265,0.000809921,0.000810577,0.000811235,0.000811893,0.000906934,0.000907757,0.000908582,0.000909408,0.000910236,0.001040933,0.001042018,0.001043105,0.001044194,0.001045286,0.001366214,0.001368083,0.001369958,0.001371837,0.001373722,0.002044118,0.002048305,0.002052509,0.00205673,0.002060969,0.003395668,0.003407238,0.003418887,0.003430615,0.003442425,0.005726125,0.005759102,0.005792461,0.005826209,0.005860353,0.0092686,0.00935531,0.009443659,0.009533692,0.009625458,0.014663554,0.014881774,0.015106586,0.015338296,0.015577224,0.023746838,0.024324467,0.024930898,0.02556834,0.026239233,0.03962384,0.041258667,0.0430342,0.044969423,0.047086894,0.064242125,0.068652508,0.073713097,0.07957912,0.086459491,0.096838869,0.10722214,0.120099461,0.136492088,0.15806698
Libyan Arab Jamahiriya,2005-2010,0.015039,0.000471356,0.000471579,0.000471801,0.000472024,0.000273623,0.000273698,0.000273773,0.000273848,0.000273923,0.00023443,0.000234485,0.00023454,0.000234595,0.00023465,0.00038532,0.000385469,0.000385617,0.000385766,0.000385915,0.000566163,0.000566483,0.000566804,0.000567126,0.000567448,0.000683368,0.000683835,0.000684303,0.000684772,0.000685241,0.000848561,0.000849282,0.000850004,0.000850727,0.000851451,0.001206895,0.001208353,0.001209815,0.00121128,0.001212749,0.001976118,0.001980031,0.001983959,0.001987903,0.001991863,0.003500928,0.003513228,0.003525614,0.003538088,0.00355065,0.006036958,0.006073625,0.006110739,0.00614831,0.006186345,0.009995606,0.010096527,0.010199507,0.010304609,0.010411899,0.015945604,0.016203986,0.01647088,0.016746713,0.017031942,0.024704301,0.025330063,0.025988349,0.026681764,0.027413197,0.037872687,0.039363488,0.040976464,0.042727277,0.044634383,0.056582289,0.05997586,0.063802468,0.068150648,0.073134834,0.080967425,0.088100713,0.096612328,0.106944483,0.119751215
Morocco,2005-2010,0.034121,0.001052502,0.001053611,0.001054723,0.001055836,0.000612508,0.000612883,0.000613259,0.000613636,0.000614012,0.000430085,0.00043027,0.000430455,0.00043064,0.000430826,0.000700903,0.000701395,0.000701887,0.00070238,0.000702874,0.000966958,0.000967894,0.000968832,0.000969771,0.000970713,0.001075534,0.001076692,0.001077852,0.001079016,0.001080181,0.001220243,0.001221734,0.001223229,0.001224727,0.001226229,0.00157457,0.001577053,0.001579544,0.001582043,0.00158455,0.002292148,0.002297414,0.002302704,0.002308019,0.002313358,0.003605257,0.003618301,0.003631441,0.003644677,0.003658009,0.005769521,0.005803002,0.005836873,0.005871142,0.005905816,0.009197068,0.009282439,0.00936941,0.009458026,0.009548335,0.014720764,0.014940703,0.015167313,0.015400903,0.015641801,0.024105623,0.024701057,0.025326652,0.025984759,0.02667798,0.040586897,0.04230388,0.04417255,0.046213938,0.048453149,0.065911662,0.070562558,0.075919642,0.08215697,0.089510915,0.099217949,0.110146454,0.12378043,0.141266452,0.16450557
Sudan,2005-2010,0.063751,0.009263316,0.009349927,0.009438173,0.009528101,0.003316665,0.003327702,0.003338813,0.003349998,0.003361258,0.002121174,0.002125683,0.002130211,0.002134759,0.002139326,0.002623942,0.002630845,0.002637785,0.002644761,0.002651774,0.003524056,0.003536519,0.00354907,0.003561711,0.003574442,0.003969205,0.003985022,0.004000966,0.004017038,0.00403324,0.004300968,0.004319546,0.004338286,0.004357188,0.004376257,0.004948907,0.004973521,0.00499838,0.005023489,0.005048852,0.005905632,0.005940715,0.005976218,0.006012148,0.006048513,0.007409553,0.007464864,0.007521007,0.007578002,0.007635866,0.009822896,0.009920343,0.010019742,0.010121153,0.010224639,0.013460724,0.013644388,0.013833132,0.014027172,0.014226733,0.019745303,0.020143034,0.020557116,0.020988581,0.021438546,0.029504787,0.030401785,0.031355034,0.032369996,0.033452866,0.046757252,0.049050729,0.051580805,0.054386083,0.057514047,0.074956153,0.081029838,0.088174612,0.096701203,0.107053396,0.110259052,0.123922645,0.141451716,0.164756856,0.197256161
Tunisia,2005-2010,0.020823,0.001236084,0.001237614,0.001239147,0.001240685,0.000445569,0.000445768,0.000445967,0.000446166,0.000446365,0.00038002,0.000380164,0.000380309,0.000380454,0.000380598,0.00051849,0.000518759,0.000519028,0.000519298,0.000519568,0.000686004,0.000686475,0.000686946,0.000687419,0.000687891,0.000823115,0.000823793,0.000824472,0.000825152,0.000825834,0.000990027,0.000991008,0.000991991,0.000992976,0.000993963,0.001295982,0.001297664,0.00129935,0.00130104,0.001302735,0.001924617,0.001928329,0.001932054,0.001935794,0.001939549,0.00291,0.002918492,0.002927035,0.002935628,0.002944271,0.004620323,0.004641769,0.004663416,0.004685265,0.00470732,0.007426967,0.00748254,0.00753895,0.007596218,0.007654362,0.012003899,0.012149743,0.012299175,0.012452328,0.012609344,0.018609732,0.018962621,0.019329152,0.019710132,0.020106433,0.032150539,0.033218532,0.034359918,0.035582531,0.036895362,0.058764931,0.062433852,0.06659141,0.071342186,0.0768229,0.097272484,0.107753981,0.120767119,0.137355099,0.159225538
Western Sahara,2005-2010,0.044106,0.003170127,0.003180208,0.003190354,0.003200565,0.00111011,0.001111344,0.001112581,0.00111382,0.001115062,0.000826996,0.00082768,0.000828366,0.000829053,0.000829741,0.001380347,0.001382255,0.001384168,0.001386087,0.001388011,0.00191965,0.001923342,0.001927048,0.001930769,0.001934504,0.002164727,0.002169423,0.00217414,0.002178877,0.002183635,0.002456264,0.002462312,0.00246839,0.002474498,0.002480637,0.003091422,0.003101009,0.003110655,0.003120361,0.003130128,0.004225469,0.004243399,0.004261482,0.00427972,0.004298115,0.006109451,0.006147006,0.006185025,0.006223518,0.006262493,0.009122306,0.009206288,0.009291832,0.00937898,0.009467778,0.013811366,0.014004792,0.014203712,0.014408364,0.014619,0.020850332,0.021294325,0.02175764,0.022241564,0.022747504,0.031732006,0.032771925,0.033882314,0.035070586,0.036345235,0.048898784,0.051412808,0.054199348,0.057305256,0.060788772,0.073318051,0.079118894,0.085916513,0.093991976,0.103742984,0.103266282,0.115158246,0.130145583,0.149617661,0.175941637
Southern Africa,2005-2010,0.05510443,0.006519321,0.006562101,0.006605447,0.006649369,0.002186598,0.002191389,0.002196202,0.002201036,0.002205891,0.001308345,0.001310059,0.001311778,0.001313501,0.001315228,0.001572355,0.001574831,0.001577315,0.001579807,0.001582307,0.00524529,0.005272948,0.0053009,0.005329149,0.005357701,0.013564265,0.013750784,0.013942504,0.014139646,0.014342443,0.021923891,0.022415322,0.02292929,0.02346738,0.024031333,0.024787612,0.025417655,0.026080562,0.026778972,0.027515818,0.022089797,0.022588779,0.023110824,0.02365757,0.024230812,0.018002669,0.018332706,0.018675071,0.019030466,0.019399651,0.016611415,0.016892016,0.017182259,0.01748265,0.017793732,0.019557166,0.019947278,0.02035327,0.020776132,0.021216938,0.027131177,0.027887806,0.028687847,0.029535147,0.03043402,0.038543175,0.040088306,0.041762493,0.043582612,0.045568611,0.053628487,0.056667478,0.060071583,0.063910806,0.06827427,0.07332886,0.079131481,0.085931357,0.094009741,0.103764627,0.096495412,0.106801242,0.119571642,0.135810757,0.157153954
Botswana,2005-2010,0.040694,0.004534403,0.004555057,0.004575901,0.004596936,0.002193171,0.002197992,0.002202833,0.002207697,0.002212581,0.001667657,0.001670443,0.001673238,0.001676042,0.001678856,0.001401061,0.001403027,0.001404998,0.001406975,0.001408957,0.004208524,0.00422631,0.004244248,0.004262338,0.004280583,0.012213408,0.01236442,0.012519213,0.012677931,0.012840725,0.021815816,0.02230236,0.022811101,0.023343594,0.023901542,0.026783839,0.027520955,0.028299793,0.029123996,0.029997647,0.024821806,0.025453611,0.026118419,0.026818886,0.027557959,0.019051135,0.01942113,0.019805781,0.020205976,0.020622677,0.014489825,0.014702867,0.014922267,0.015148315,0.015381316,0.014027464,0.014227033,0.014432363,0.014643706,0.014861331,0.018578121,0.018929801,0.019295053,0.019674677,0.020069538,0.028477247,0.029311971,0.030197108,0.031137366,0.03213806,0.044894516,0.047004773,0.049323198,0.051882194,0.054721253,0.0689181,0.074019375,0.079936203,0.086881152,0.095147694,0.099260046,0.110198338,0.123845957,0.141351806,0.164621328
Lesotho,2005-2010,0.076861,0.010240476,0.010346428,0.010454596,0.010565049,0.003493755,0.003506004,0.003518339,0.003530762,0.003543272,0.002361477,0.002367067,0.002372683,0.002378326,0.002383996,0.002287826,0.002293072,0.002298342,0.002303636,0.002308955,0.006158755,0.00619692,0.006235561,0.006274687,0.006314308,0.015881176,0.016137458,0.016402147,0.016675664,0.016958457,0.028174672,0.028991498,0.0298571,0.030775981,0.031753218,0.034412028,0.035638418,0.036955452,0.038373564,0.039904856,0.030784435,0.031762217,0.03280415,0.03391676,0.035107493,0.022530894,0.023050236,0.023594086,0.024164218,0.024762587,0.017004234,0.01729838,0.017602881,0.017918295,0.018245218,0.016948165,0.017240358,0.017542802,0.017856047,0.018180682,0.022308302,0.022817318,0.023350104,0.023908367,0.024493978,0.033300522,0.034447647,0.035676623,0.036996534,0.038417862,0.050986362,0.053725637,0.056775962,0.060193506,0.06404883,0.075569881,0.081747532,0.089025115,0.097725104,0.108309679,0.105288982,0.117679317,0.133374769,0.153901322,0.18189524
Namibia,2005-2010,0.037758,0.00387447,0.00388954,0.003904727,0.003920034,0.00132693,0.001328693,0.001330461,0.001332234,0.001334011,0.000980808,0.000981771,0.000982736,0.000983703,0.000984672,0.001037716,0.001038794,0.001039875,0.001040957,0.001042042,0.002500144,0.00250641,0.002512708,0.002519038,0.002525399,0.00650616,0.006548767,0.006591936,0.006635678,0.006680005,0.011319879,0.011449486,0.011582095,0.011717812,0.011856747,0.013730931,0.013922094,0.014118655,0.014320847,0.014528913,0.012942763,0.013112474,0.013286696,0.013465609,0.013649407,0.010978555,0.011100422,0.011225024,0.011352456,0.011482814,0.010261232,0.010367616,0.01047623,0.010587143,0.01070043,0.012149188,0.012298606,0.012451745,0.012608746,0.012769757,0.017595651,0.017910804,0.018237451,0.018576234,0.018927842,0.027591273,0.028374151,0.029202755,0.030081209,0.031014152,0.043947421,0.045967578,0.048182406,0.05062147,0.05332064,0.067905789,0.072852924,0.078577527,0.085278501,0.093228924,0.098390365,0.109127456,0.122495026,0.13959468,0.16224293
South Africa,2005-2010,0.054812,0.006438611,0.006480335,0.006522604,0.006565427,0.002132484,0.002137042,0.002141618,0.002146215,0.002150831,0.001232192,0.001233712,0.001235236,0.001236764,0.001238295,0.001547579,0.001549978,0.001552384,0.001554798,0.001557219,0.005319937,0.00534839,0.005377149,0.005406219,0.005435606,0.013741732,0.013933198,0.014130075,0.014332596,0.014541006,0.022053825,0.022551165,0.023071453,0.023616316,0.024187536,0.024783887,0.025413738,0.026076438,0.026774624,0.027511227,0.0220526,0.022549883,0.023070112,0.02361491,0.024186062,0.018070801,0.018403365,0.018748398,0.019106617,0.019478791,0.016886687,0.017176745,0.017476942,0.017787819,0.018109955,0.020090552,0.020502458,0.020931607,0.021379107,0.021846158,0.027921863,0.028723888,0.029573349,0.030474585,0.031432476,0.039507014,0.041132017,0.042896434,0.04481901,0.046922008,0.054334164,0.057455987,0.060958412,0.064915562,0.069422139,0.073428824,0.079247904,0.086068666,0.094174105,0.103964907,0.095752142,0.105891477,0.118432466,0.134343044,0.155192011
Swaziland,2005-2010,0.075869,0.010171791,0.01027632,0.010383019,0.010491957,0.00317221,0.003182305,0.003192465,0.003202689,0.003212979,0.001964956,0.001968825,0.001972709,0.001976608,0.001980523,0.002283055,0.00228828,0.002293528,0.0022988,0.002304097,0.006812713,0.006859444,0.006906821,0.006954857,0.007003566,0.016633913,0.01691528,0.01720633,0.017507571,0.017819548,0.026146691,0.026848695,0.027589435,0.028372209,0.029200697,0.029261103,0.030143124,0.031079971,0.032076921,0.033139949,0.02560801,0.026281015,0.026990348,0.027739035,0.028530441,0.019523052,0.019911791,0.020316325,0.020737638,0.021176794,0.015959387,0.01621822,0.016485587,0.016761917,0.017047668,0.016822898,0.017110751,0.017408625,0.017717055,0.01803661,0.022592834,0.023115069,0.023662018,0.024235478,0.024837425,0.033687306,0.034861703,0.03612094,0.037474556,0.038933575,0.05123859,0.05400577,0.0570889,0.060545368,0.064447357,0.075750222,0.081958604,0.089275499,0.0980269,0.108680513,0.105328234,0.117728353,0.133437761,0.153985202,0.182012421
Western Africa,2005-2010,0.08886966,0.01612192,0.016386095,0.016659072,0.016941298,0.005096673,0.005122782,0.00514916,0.005175811,0.00520274,0.002940337,0.002949008,0.002957731,0.002966505,0.002975331,0.003378863,0.003390319,0.003401852,0.003413464,0.003425156,0.00487362,0.004897489,0.004921592,0.004945934,0.004970518,0.006516336,0.006559078,0.006602383,0.006646264,0.006690733,0.008411855,0.008483215,0.008555796,0.008629629,0.008704748,0.010104332,0.010207472,0.010312739,0.0104202,0.010529924,0.01103896,0.011162179,0.01128818,0.011417058,0.011548912,0.011807269,0.011948347,0.012092836,0.012240863,0.012392559,0.01355522,0.013741489,0.013932948,0.014129818,0.014332332,0.017385161,0.017692752,0.018011424,0.018341786,0.018684493,0.024667652,0.025291535,0.025947795,0.026639018,0.027368077,0.036889715,0.038302691,0.039828219,0.041480305,0.043275381,0.055303072,0.058540544,0.062180632,0.06630342,0.071011742,0.079911946,0.086852498,0.095113328,0.105110762,0.117456729,0.108827512,0.122117225,0.13910425,0.161580831,0.192720821
Benin,2005-2010,0.085108,0.013830425,0.014024388,0.014223869,0.014429107,0.005325081,0.00535359,0.005382405,0.005411532,0.005440976,0.003066364,0.003075795,0.003085285,0.003094833,0.003104441,0.003377465,0.003388911,0.003400434,0.003412037,0.003423719,0.00458169,0.004602779,0.004624062,0.004645544,0.004667226,0.005568522,0.005599704,0.005631237,0.005663127,0.005695381,0.006601995,0.006645871,0.006690334,0.006735396,0.00678107,0.007637264,0.00769604,0.007755729,0.00781635,0.007877927,0.008600313,0.00867492,0.008750833,0.008828086,0.008906715,0.009847031,0.009944959,0.010044855,0.010146778,0.01025079,0.012022749,0.012169055,0.012318965,0.012472615,0.012630146,0.015800285,0.016053942,0.016315876,0.016586499,0.016866251,0.02262965,0.023153608,0.023702405,0.024277848,0.024881928,0.033907192,0.035097241,0.036373863,0.037746862,0.03922758,0.051098564,0.053850233,0.056915126,0.060349951,0.064225986,0.074863556,0.080921638,0.088046505,0.096547144,0.106864617,0.103532982,0.115490007,0.130569476,0.15017816,0.176717228
