,Eastern Africa,Burundi,Comoros,Djibouti,Eritrea,Ethiopia,Kenya,Madagascar,Malawi,Mauritius,Mayotte,Mozambique,R_union,Rwanda,Somalia,Uganda,Tanzania,Zambia,Zimbabwe,Middle Africa,Angola,Cameroon,Central African Republic,Chad,Congo,Congo DR,Equatorial Guinea,Gabon,Sao Tome and Principe,Northern Africa,Algeria,Egypt,Libyan Arab Jamahiriya,Morocco,Sudan,Tunisia,Western Sahara,Southern Africa,Botswana,Lesotho,Namibia,South Africa,Swaziland,Western Africa,Benin,Burkina Faso,Cape Verde,Cote dIvoire,Gambia,Ghana,Guinea,Guinea-Bissau,Liberia,Mali,Mauritania,Niger,Nigeria,Senegal,Sierra Leone,Togo,ASIA,Eastern Asia,China,"China, Hong Kong SAR","China, Macao SAR","Korea, DPR",Japan,Mongolia,Republic of Korea,Other non-specified areas,South-Central Asia,Central Asia,Kazakhstan,Kyrgyzstan,Tajikistan,Turkmenistan,Uzbekistan,Southern Asia,Afghanistan,Bangladesh,Bhutan,India,Iran,Maldives,Nepal,Pakistan,Sri Lanka,South-Eastern Asia,Brunei,Cambodia,Indonesia,Lao PDR,Malaysia,Myanmar,Philippines,Singapore,Thailand,Timor-Leste,Viet Nam,Western Asia,Armenia,Azerbaijan,Bahrain,Cyprus,Georgia,Iraq,Israel,Jordan,Kuwait,Lebanon,Occupied Palestinian Territory,Oman,Qatar,Saudi Arabia,Syria,Turkey,United Arab Emirates,Yemen,EUROPE,Eastern Europe,Belarus,Bulgaria,Czech Republic,Hungary,Poland,Moldova,Romania,Russia,Slovakia,Ukraine,Northern Europe,Channel Islands,Denmark,Estonia,Finland,Iceland,Ireland,Latvia,Lithuania,Norway,Sweden,United Kingdom,Southern Europe,Albania,Bosnia and Herzegovina,Croatia,Greece,Italy,Malta,Montenegro,Portugal,Serbia,Slovenia,Spain,Macedonia,Western Europe,Austria,Belgium,France,Germany,Luxembourg,Netherlands,Switzerland,LATIN AMERICA AND THE CARIBBEAN,Caribbean,Aruba,Bahamas,Barbados,Cuba,Dominican Republic,Grenada,Guadeloupe,Haiti,Jamaica,Martinique,Netherlands Antilles,Puerto Rico,Saint Lucia,Saint Vincent and the Grenadines,Trinidad and Tobago,United States Virgin Islands,Central America,Belize,Costa Rica,El Salvador,Guatemala,Honduras,Mexico,Nicaragua,Panama,South America,Argentina,Bolivia,Brazil,Chile,Colombia,Ecuador,French Guiana,Guyana,Paraguay,Peru,Suriname,Uruguay,Venezuela,NORTHERN AMERICA,Canada,United States of America,OCEANIA,Australia/New Zealand,Australia,New Zealand,Melanesia,Fiji,New Caledonia,Papua New Guinea,Solomon Islands,Vanuatu,Micronesia,Guam,Micronesia (Fed. States of),Polynesia,French Polynesia,Samoa,Tonga
75,1782.36,42.9,4.165,5.592,36.637,492.677,229.003,153.245,73.191,13.269,2.383,102.734,7.615,57.609,50.249,149.793,253.268,52.19,54.862,585.392,90.154,100.038,21.298,50.337,25.102,283.169,3.616,10.675,1.003,1930.838,390.403,732.051,67.413,307.075,305.104,121.929,6.863,256.016,7.783,5.611,13.922,226.026,2.674,1632.865,50.826,86.803,4.069,111.301,8.553,177.493,53.888,8.021,20.707,67.843,21.114,74.411,827.381,63.093,19.932,37.387,40734.709,17946.36,15044.922,106.687,10.189,207.804,1622.832,25.519,640.944,287.463,14382.388,454.639,124.329,36.256,37.993,38.444,217.617,13927.749,128.729,1343.263,6.682,9965.957,801.742,3.5,237.742,1229.423,210.711,6044.904,4.773,81.944,2547.76,46.461,294.768,464.664,733.288,74.226,778.416,5.199,1013.405,2361.057,22.408,78.983,20.565,14.245,36.076,264.759,92.036,57.866,35.133,44.809,30.497,38.47,25.412,310.51,182.108,812.185,162.197,132.798,7918.861,2701.578,80.688,73.441,135.3,112.306,402.163,24.532,242.414,1199.8,64.429,366.505,1074.367,1.747,59.53,12.654,53.382,3.916,61.717,20.476,27.561,59.161,107.798,664.997,2135.574,29.276,38.746,44.969,152.296,832.574,4.835,6.047,142.107,97.865,24.983,737.909,21.709,2007.342,95.174,119.201,702.507,807.812,6.756,181.636,93.428,6041.308,376.205,1.04,4.057,3.023,131.31,89.286,0.751,4.803,57.317,22.079,4.023,2.541,37.15,1.708,0.894,11.85,0.706,1668.67,2.938,52.664,46.953,109.698,64.542,1301.955,49.451,40.469,3996.433,420.312,79.306,2023.325,185.183,463.345,148.999,2.558,6.335,50.901,287.531,4.609,34.451,289.546,3688.238,413.083,3274.248,412.661,340.499,289.644,50.855,62.062,6.382,2.972,46.311,4.517,1.88,4.724,1.796,0.424,5.376,2.773,1.078,0.644
76,1600.884,37.499,3.713,5.04,31.199,450.506,202.304,140.421,63.393,11.827,2.323,94.437,7.324,51.184,43.998,134.934,227.7,46.476,45.582,524.498,80.631,89.651,18.753,44.7,22.837,253.692,3.539,9.859,0.836,1786.439,362.049,669.637,62.974,291.527,279.885,114.03,6.337,236.127,6.794,4.783,12.768,209.328,2.454,1458.854,46.058,76.451,3.72,98.647,7.229,162.782,48.638,7.852,18.305,59.484,18.791,66.122,739.044,55.097,16.846,33.748,39742.403,18588.014,15644.724,105.668,9.955,220.261,1665.959,24.049,647.541,269.857,13209.918,431.067,117.308,35.446,36.583,35.658,206.072,12778.851,114.196,1217.751,5.934,9176.121,728.992,3.34,218.594,1116.987,196.936,5763.913,4.532,87.363,2411.823,42.989,280.166,442.19,680.541,71.953,754.085,5.355,982.916,2180.558,20.632,75.114,18.568,13.526,34.799,243.072,88.677,54.757,31.577,42.298,27.917,35.1,24.208,277.489,171.648,760.634,145.549,114.993,7691.694,2540.818,77.364,69.751,119.302,104.606,373.874,23.124,224.027,1141.363,59.778,347.629,1065.601,1.749,58.851,12.249,50.355,3.814,59.34,20.001,27.326,60.194,107.149,663.143,2094.372,29.162,37.48,42.85,146.537,837.689,4.521,5.705,138.224,93.308,23.871,712.364,20.477,1990.903,95.436,118.22,711.059,779.307,6.505,185.79,93.765,5751.485,374.801,1.07,4.063,3.033,141.831,85.461,0.704,5.03,51.227,21.913,4.291,2.487,35.571,1.63,0.841,11.255,0.775,1615.258,2.855,49.522,44.419,101.394,59.553,1271.974,46.167,39.374,3761.426,385.979,75.112,1908.263,184.84,433.529,141.034,2.499,6.146,46.839,270.328,4.587,32.913,269.323,3640.111,401.858,3237.377,410.652,343.351,291.97,51.381,57.481,5.839,2.906,42.89,4.114,1.732,4.603,1.752,0.385,5.217,2.653,1.063,0.631
77,1430.442,32.698,3.289,4.51,26.268,409.192,177.845,127.864,54.697,10.717,2.201,86.287,7.149,45.269,38.378,120.41,203.684,41.08,37.882,466.908,71.748,79.913,16.43,39.389,20.603,225.639,3.428,9.057,0.701,1647.007,334.361,613.698,58.249,274.063,254.567,106.269,5.8,217.793,5.958,4.094,11.667,193.812,2.262,1294.759,41.458,66.884,3.421,87.082,6.09,148.474,43.626,7.377,16.066,51.639,16.554,58.232,655.795,47.626,14.116,30.278,38341.021,18776.205,15843.956,104.095,9.691,224.476,1670.056,22.471,645.578,255.882,12100.574,405.023,109.716,34.096,34.897,32.892,193.422,11695.551,100.562,1107.559,5.302,8418.088,665.031,3.176,199.777,1011.061,184.995,5460.549,4.251,89.062,2270.264,39.467,264.476,414.283,629.536,70.66,727.849,5.293,945.408,2003.693,19.156,71.249,16.742,12.819,33.332,221.288,84.809,51.066,28.352,39.641,25.465,31.882,22.666,245.682,161.514,708.662,129.578,99.79,7459.724,2376.271,73.425,65.807,106.645,97.137,346.442,21.734,208.85,1073.785,55.21,327.236,1054.25,1.752,58.021,11.766,48.261,3.704,56.766,19.308,26.834,60.449,106.074,659.886,2043.635,28.695,36.145,40.817,141.071,834.731,4.227,5.371,133.493,88.423,22.813,686.459,19.277,1985.568,95.853,116.693,711.167,772.592,6.306,187.993,94.151,5458.339,369.21,1.082,3.987,2.991,147.982,81.497,0.658,5.173,45.848,21.633,4.482,2.414,34.097,1.548,0.786,10.64,0.823,1546.218,2.743,46.879,42.008,93.382,54.983,1225.275,42.991,37.957,3542.911,354.957,70.365,1801.755,182.563,407.966,133.215,2.424,5.89,43.273,253.402,4.48,31.25,251.337,3568.719,391.2,3176.66,402.91,340.796,289.498,51.298,52.619,5.365,2.8,39.151,3.708,1.595,4.464,1.705,0.354,5.031,2.54,1.036,0.606
78,1274.541,28.653,2.893,4,22.219,368.134,156.368,115.956,47.807,10.197,1.994,78.176,7.137,39.931,33.885,106.091,181.809,36.101,32.247,412.925,63.652,70.95,14.393,34.452,18.418,198.942,3.243,8.265,0.61,1513.774,307.589,566.857,53.025,253.346,228.87,98.841,5.246,200.956,5.312,3.577,10.636,179.355,2.076,1143.889,37.052,58.403,3.2,77.05,5.224,134.694,38.881,6.387,14.036,44.438,14.445,50.845,579.5,40.827,11.849,27.017,36265.2,18225.497,15385.165,101.657,9.381,214.699,1615.214,20.705,630.351,248.325,11083.524,374.004,101.088,31.723,32.566,30.1,178.527,10709.52,87.813,1021.387,4.848,7709.053,612.476,2.989,181.311,913.451,176.192,5122.915,3.921,83.184,2122.401,35.799,247.177,378.14,581.245,70.993,699.547,4.814,895.694,1833.264,18.065,67.12,15.198,12.129,31.578,199.466,80.304,46.414,25.556,36.798,23.195,28.935,20.557,216.255,151.705,656.863,115.091,88.035,7226.491,2207.375,68.441,61.696,100.224,90.584,320.889,20.304,199.879,990.134,50.982,304.242,1038.335,1.749,57.063,11.16,47.69,3.578,54.021,18.259,25.881,59.472,104.4,653.641,1983.83,27.553,34.707,38.985,136.529,821.038,3.969,5.049,127.886,83.162,21.904,662.846,18.154,1996.951,96.401,114.394,697.537,799.962,6.188,187.068,94.59,5163.208,356.44,1.062,3.777,2.872,146.993,77.28,0.601,5.172,41.335,21.179,4.529,2.311,32.839,1.462,0.733,9.962,0.837,1454.272,2.584,44.989,39.758,85.716,51.019,1154.204,39.937,36.065,3352.496,330.424,64.731,1708.905,176.94,389.468,125.713,2.32,5.544,40.374,237.307,4.223,29.482,237.031,3456.72,381.497,3074.365,385.779,329.409,279.203,50.206,47.263,4.995,2.627,34.87,3.299,1.472,4.293,1.653,0.333,4.814,2.443,0.99,0.562
79,1131.171,25.204,2.528,3.516,18.84,327.971,137.334,104.593,42.219,10.049,1.73,70.223,7.218,35.1,30.183,92.231,161.744,31.509,28.16,362.454,56.233,62.678,12.589,29.874,16.298,173.735,3.009,7.487,0.551,1385.79,281.617,526.294,47.558,230.704,203.304,91.625,4.688,185.373,4.81,3.188,9.664,165.811,1.9,1004.783,32.855,50.818,3.028,68.227,4.559,121.434,34.402,5.094,12.188,37.841,12.466,43.963,509.32,34.644,9.948,23.954,33736.606,17167.98,14473.845,98.669,9.031,195.679,1521.363,18.839,605.892,244.662,10136.997,340.329,91.926,28.738,29.871,27.339,162.455,9796.668,75.964,950.953,4.508,7039.07,567.998,2.791,163.31,822.796,169.278,4762.789,3.565,72.626,1970.197,32.09,228.834,337.025,535.017,72.172,669.094,4.085,838.084,1668.84,17.268,62.872,13.847,11.451,29.656,177.848,75.393,41.206,23.075,33.847,21.071,26.182,18.114,188.971,142.042,605.41,101.78,78.807,6986.054,2038.027,62.871,57.463,97.673,84.584,296.972,18.881,194.373,898.272,47.015,279.923,1017.92,1.744,55.917,10.476,48.04,3.444,51.137,16.994,24.618,57.596,102.171,644.378,1915.441,25.971,33.18,37.269,132.361,798.897,3.737,4.739,121.625,77.633,21.077,639.886,17.079,2014.666,96.814,111.447,674.453,846.446,6.112,183.76,94.83,4866.909,338.834,1.026,3.483,2.702,141.163,72.897,0.546,5.071,37.474,20.571,4.476,2.19,31.696,1.37,0.679,9.251,0.828,1347.618,2.391,43.578,37.617,78.383,47.476,1067.336,36.998,33.839,3180.457,310.2,58.578,1625.315,169.103,375.194,118.407,2.193,5.14,37.933,221.763,3.873,27.653,225.071,3318.836,372.311,2945.66,362.654,312.302,263.869,48.433,41.686,4.692,2.413,30.33,2.896,1.355,4.096,1.592,0.319,4.57,2.351,0.93,0.508
80,994.461,22.02,2.186,3.06,15.493,290.024,119.352,93.317,36.7,9.791,1.472,62.656,7.282,30.623,26.442,79.158,142.507,27.138,24.539,315.069,49.236,54.88,10.907,25.576,14.25,150.183,2.8,6.742,0.495,1261.795,256.276,487.001,42.312,208.905,178.754,84.402,4.145,170.887,4.357,2.844,8.728,153.199,1.759,872.125,28.846,43.603,2.861,59.804,3.924,108.618,30.154,3.906,10.445,31.63,10.562,37.421,442.251,28.825,8.2,21.031,31291.766,16161.757,13613.05,95.574,8.673,178.484,1428.201,17.031,581.127,239.617,9215.055,308.501,83.12,26.002,27.427,24.692,147.26,8906.554,65.005,880.71,4.179,6384.088,526.03,2.61,145.948,736.086,161.898,4407.513,3.205,64.217,1818.037,28.546,210.671,297.107,489.586,72.953,637.388,3.457,782.346,1507.441,16.516,58.877,12.509,10.775,27.727,156.81,70.41,36.228,20.738,30.914,19.009,23.476,15.796,162.171,132.661,554.006,88.481,70.337,6731.188,1870.519,57.505,53.067,93.946,78.158,273.068,17.536,187.473,810.53,42.925,256.311,995.964,1.731,54.558,9.802,48.122,3.307,48.142,15.764,23.408,55.706,99.706,634.332,1839.698,24.529,31.627,35.46,127.589,773.966,3.498,4.426,114.928,72.06,20.173,613.549,15.977,2025.007,96.98,108.253,651.494,886.512,6.017,180.177,94.776,4568.8,321.804,0.987,3.205,2.534,135.583,68.576,0.492,4.971,33.913,19.931,4.431,2.068,30.473,1.283,0.627,8.587,0.824,1241.957,2.21,42.104,35.507,71.312,44.025,981.016,34.163,31.62,3005.039,288.828,52.625,1540.473,161.543,359.982,111.056,2.069,4.731,35.594,206.015,3.545,25.756,212.789,3183.159,362.358,2819.931,340.306,295.741,249.067,46.674,36.342,4.39,2.205,26,2.5,1.247,3.904,1.53,0.309,4.319,2.254,0.868,0.453
81,865.19,19.148,1.869,2.628,12.251,254.108,102.568,82.238,31.454,9.512,1.204,55.451,7.364,26.508,22.828,66.739,124.235,22.994,21.514,270.751,42.705,47.58,9.354,21.552,12.269,128.207,2.607,6.029,0.448,1143.095,231.817,450.507,37.177,187.495,155.156,77.329,3.614,157.568,3.964,2.556,7.835,141.567,1.646,746.428,25.036,36.85,2.707,51.897,3.355,96.319,26.145,2.708,8.816,25.804,8.745,31.201,378.542,23.375,6.629,18.253,28882.865,15143.906,12750.299,92.057,8.311,161.593,1327.618,15.246,554.495,234.287,8332.906,277.279,74.386,23.323,25.087,22.125,132.358,8055.627,54.889,815.48,3.888,5752.626,488.146,2.44,129.277,654.124,154.757,4056.064,2.832,56.69,1667.141,25.134,192.581,257.265,445.635,73.816,605.256,2.856,726.858,1349.989,15.786,55.018,11.231,10.104,25.693,136.506,65.254,31.342,18.639,27.999,17.039,20.9,13.518,135.863,123.896,502.85,75.372,62.979,6466.068,1701.787,52.067,48.546,90.311,71.603,249.06,16.215,181.19,721.48,38.723,232.592,972.982,1.716,53.064,9.118,48.197,3.164,45.032,14.497,22.18,53.738,97.048,623.863,1757.841,23.128,30.046,33.607,122.667,745.975,3.249,4.112,107.726,66.463,19.216,584.931,14.879,2033.458,97.062,104.795,626.758,927.353,5.92,176.136,94.646,4268.841,304.403,0.945,2.918,2.358,129.251,64.3,0.439,4.853,30.743,19.28,4.374,1.944,29.229,1.194,0.571,7.94,0.82,1134.369,2.034,40.675,33.459,64.514,40.758,892.13,31.426,29.373,2830.069,267.291,46.742,1455.253,153.686,345.448,103.779,1.949,4.311,33.452,190.287,3.216,23.768,200.854,3039.312,351.344,2687.086,317.044,278.162,233.4,44.762,31.1,4.1,1.992,21.753,2.111,1.144,3.721,1.468,0.304,4.061,2.159,0.803,0.4
82,747.242,16.527,1.583,2.234,9.597,220.49,87.629,71.913,26.774,9.174,0.984,48.644,7.283,22.777,19.49,55.78,107.579,19.34,18.96,230.379,36.676,40.891,7.968,17.965,10.461,108.288,2.383,5.345,0.402,1025.282,207.595,411.839,32.539,167.106,133.058,70.031,3.114,144.28,3.595,2.288,6.984,129.895,1.518,633.615,21.512,30.739,2.537,44.759,2.823,84.594,22.447,1.819,7.366,20.756,7.141,25.786,321.646,18.662,5.276,15.706,26325.727,13958.51,11714.362,89.334,7.888,143.307,1236.319,13.592,526.542,227.166,7467.296,249.438,66.657,20.923,22.942,19.775,119.141,7217.858,45.849,742.606,3.552,5140.128,447.921,2.26,113.366,576.137,146.039,3699.031,2.531,49.463,1513.67,21.928,174.561,220.825,401.697,72.812,567.787,2.343,671.414,1200.89,15.289,51.277,9.945,9.427,23.972,116.953,60.53,26.871,16.381,25.153,15.11,18.28,11.462,113.605,113.615,453.486,63.721,55.813,6168.385,1554.486,47.479,44.164,85.177,65.049,228.609,15.091,169.657,652.179,35.084,211.997,939.443,1.678,50.987,8.482,47.655,3.025,41.973,13.397,20.915,51.165,93.455,605.391,1666.591,21.667,28.353,31.697,116.288,712.191,3.055,3.807,100.803,60.831,18.256,554.152,13.733,2007.865,95.506,100.659,600.978,941.35,5.732,170.117,92.754,3973.957,286.24,0.898,2.666,2.196,122.715,59.95,0.399,4.703,27.548,18.339,4.282,1.821,27.83,1.11,0.522,7.372,0.807,1032.881,1.86,39.019,31.32,58.091,37.424,809.284,28.836,27.047,2654.836,246.897,41.259,1373.075,146.029,326.817,96.303,1.804,3.901,31.14,174.75,2.916,21.995,187.92,2912.121,341.089,2570.163,296.315,262.54,219.648,42.892,26.52,3.806,1.808,18.095,1.772,1.039,3.482,1.384,0.292,3.773,2.033,0.736,0.349
83,641.821,14.086,1.327,1.874,7.684,189.46,74.682,62.574,22.669,8.707,0.846,42.281,6.939,19.419,16.426,46.695,92.749,16.279,16.681,194.304,31.133,34.833,6.75,14.877,8.875,90.675,2.112,4.698,0.351,906.371,183.342,368.182,28.623,148.367,112.865,62.334,2.658,130.463,3.216,2.016,6.171,117.703,1.357,535.953,18.326,25.306,2.331,38.42,2.297,73.486,19.097,1.428,6.119,16.651,5.81,21.389,272.875,14.822,4.135,13.42,23601.741,12599.659,10485.98,87.981,7.383,124.108,1166.572,12.141,498.51,216.984,6604.018,226.698,60.452,18.988,21.091,17.71,108.457,6377.32,37.98,654.781,3.116,4543.15,401.743,2.058,98.298,501.505,134.689,3335.909,2.348,42.962,1356.841,18.981,156.778,190.094,357.063,68.909,522.95,1.985,616.998,1062.155,15.083,47.67,8.6,8.738,22.766,98.267,56.559,23.061,13.764,22.426,13.19,15.533,9.775,96.898,100.885,406.698,54.028,48.214,5827.186,1439.296,44.244,40.061,77.335,58.501,213.227,14.243,149.798,613.397,32.279,196.211,891.26,1.603,48.126,7.936,46.086,2.894,39.048,12.581,19.64,47.844,88.628,575.624,1564.952,20.165,26.519,29.709,107.789,672.106,2.941,3.515,94.57,55.2,17.302,520.967,12.504,1931.678,91.568,95.707,575.481,912.834,5.398,161.65,88.311,3687.502,267.709,0.847,2.48,2.061,116.766,55.497,0.385,4.517,24.086,16.989,4.155,1.705,26.193,1.032,0.476,6.914,0.788,943.143,1.689,36.949,29.004,52.087,33.872,738.47,26.411,24.661,2476.65,227.716,36.415,1294.184,139.046,301.38,88.493,1.627,3.524,28.448,159.434,2.671,20.584,173.098,2815.237,332.188,2482.218,280.38,250.899,209.668,41.231,22.897,3.485,1.676,15.311,1.507,0.918,3.153,1.268,0.265,3.431,1.858,0.667,0.31
84,547.581,11.848,1.098,1.55,6.336,160.939,63.444,54.094,19.075,8.147,0.763,36.364,6.419,16.412,13.634,39.114,79.519,13.706,14.684,162.152,26.078,29.371,5.678,12.217,7.476,75.132,1.814,4.085,0.301,789.165,159.545,322.15,25.259,130.997,94.461,54.511,2.242,116.541,2.842,1.747,5.401,105.378,1.173,451.155,15.446,20.504,2.1,32.799,1.799,63.046,16.069,1.368,5.051,13.311,4.707,17.792,230.864,11.706,3.186,11.373,20805.939,11138.923,9144.833,87.298,6.825,104.635,1109.963,10.839,469.882,204.648,5760.904,207.438,55.279,17.365,19.432,15.861,99.501,5553.466,31.154,559.25,2.627,3969.136,352.66,1.847,84.141,430.919,121.732,2973.212,2.241,37.037,1200.087,16.274,139.315,163.697,312.795,63.122,473.497,1.735,563.412,932.9,15.028,44.121,7.251,8.043,21.853,80.69,53.082,19.77,11.004,19.817,11.322,12.788,8.366,84.295,86.833,362.159,45.884,40.594,5453.565,1345.477,41.865,36.179,67.948,52.095,201.297,13.564,125.111,593.839,30.037,183.542,832.701,1.505,44.721,7.447,43.797,2.764,36.209,11.939,18.339,44.029,82.915,537.875,1455.639,18.632,24.58,27.667,97.966,627.252,2.877,3.235,88.711,49.637,16.336,485.944,11.238,1819.748,85.941,90.113,549.4,855.151,4.968,151.375,82.121,3406.988,248.716,0.791,2.332,1.943,110.896,51.004,0.383,4.301,20.547,15.375,3.997,1.593,24.4,0.953,0.434,6.529,0.761,861.7,1.524,34.587,26.592,46.465,30.243,675.908,24.129,22.252,2296.572,209.55,32.071,1216.714,132.321,271.754,80.537,1.43,3.167,25.551,144.424,2.463,19.398,157.167,2732.938,323.475,2408.691,267.274,241.451,201.83,39.621,19.993,3.157,1.578,13.168,1.297,0.793,2.769,1.13,0.23,3.061,1.651,0.602,0.277
85,461.474,9.891,0.892,1.253,5.184,134.416,53.428,46.077,15.9,7.632,0.675,30.822,5.921,13.727,11.108,32.18,67.398,11.379,13.17,132.964,21.491,24.408,4.733,9.831,6.173,61.04,1.525,3.507,0.256,678.454,136.984,279.282,22.033,114.107,77.19,47.01,1.848,103.583,2.52,1.526,4.682,93.845,1.01,374.065,12.783,16.203,1.887,27.743,1.371,53.252,13.289,1.281,4.093,10.358,3.7,14.552,192.682,8.962,2.395,9.487,18047.505,9648.731,7783.405,86.193,6.263,84.781,1046.501,9.579,439.38,192.629,4969.165,188.656,50.234,15.737,17.807,14.11,90.768,4780.509,25.061,470.576,2.184,3427.832,307.483,1.644,70.832,365.573,109.324,2619.287,2.127,31.083,1047.888,13.716,122.301,137.803,270.741,57.491,424.527,1.475,510.135,810.322,14.984,40.678,6,7.362,20.883,64.133,49.541,16.577,8.475,17.286,9.574,10.215,6.988,72.718,73.427,319.192,38.314,33.975,5077.13,1252.858,39.428,32.337,59.254,45.872,189.62,12.899,101.676,573,27.839,170.933,773.374,1.405,41.264,6.948,41.578,2.63,33.356,11.263,17.007,40.11,77.084,499.659,1344.007,17.075,22.643,25.64,88.274,580.52,2.809,2.96,82.647,44.171,15.364,450.438,10.008,1706.891,80.235,84.332,521.219,799.397,4.55,140.646,75.886,3130.807,229.313,0.734,2.174,1.818,104.209,46.59,0.38,4.064,17.36,13.765,3.815,1.479,22.628,0.879,0.394,6.149,0.731,779.786,1.361,32.316,24.267,41.163,26.831,612.043,21.953,19.852,2121.708,192.226,27.843,1140.978,125.191,243.459,72.802,1.237,2.809,22.85,129.868,2.248,18.186,141.988,2641.23,313.956,2326.563,253.122,230.808,192.964,37.844,17.227,2.848,1.475,11.126,1.101,0.677,2.394,0.995,0.196,2.693,1.453,0.534,0.242
86,383.54,8.183,0.71,0.981,4.274,109.823,44.658,38.57,13.144,7.166,0.592,25.652,5.416,11.349,8.816,25.971,56.412,9.318,12.099,106.622,17.338,19.921,3.908,7.709,4.967,48.351,1.241,2.965,0.222,573.288,115.54,238.603,19.011,97.888,61.02,39.753,1.473,91.433,2.245,1.342,4.011,82.976,0.859,305.037,10.335,12.361,1.689,23.261,0.995,44.069,10.744,1.244,3.251,7.809,2.803,11.73,158.606,6.601,1.751,7.766,15299.351,8108.582,6375.44,85.125,5.694,64.26,981.019,8.397,407.844,180.803,4221.56,171.368,45.625,14.217,16.301,12.493,82.732,4050.192,19.677,385.832,1.76,2915.909,265.036,1.447,58.321,305.089,97.121,2274.127,2.03,25.202,899.672,11.317,105.961,113.017,230.612,51.62,375.401,1.229,458.066,695.082,15.044,37.496,4.813,6.701,20.018,48.358,46.087,13.54,6.04,14.843,7.93,7.736,5.677,62.627,60.162,278.448,31.43,28.132,4701.193,1167.015,37.208,28.588,50.642,39.724,178.772,12.324,77.698,556.874,25.822,159.363,712.873,1.303,37.727,6.464,39.355,2.499,30.553,10.626,15.69,36.008,71.11,460.562,1231.023,15.511,20.741,23.654,78.413,532.354,2.755,2.697,76.663,38.822,14.414,414.832,8.812,1590.282,74.342,78.444,492.06,741.866,4.123,129.478,69.396,2864.271,210.11,0.674,2.023,1.692,97.364,42.272,0.384,3.814,14.429,12.13,3.622,1.363,20.862,0.807,0.357,5.813,0.697,699.54,1.203,30.136,22.014,36.2,23.582,549.052,19.886,17.467,1954.621,175.906,23.802,1069.822,118.075,215.633,65.261,1.042,2.46,20.28,115.845,2.041,17.021,127.411,2551.364,304.751,2245.958,239.174,220.133,184.086,36.047,14.692,2.561,1.375,9.269,0.922,0.565,2.024,0.86,0.167,2.325,1.253,0.465,0.209
87,314.684,6.677,0.553,0.753,3.517,88.361,36.87,31.873,10.684,6.563,0.518,21.039,4.901,9.258,6.877,20.687,46.648,7.543,10.977,84.098,13.754,16.017,3.184,5.931,3.936,37.63,0.987,2.473,0.186,477.976,96.009,201.135,16.264,82.97,47.276,33.166,1.156,79.851,1.97,1.162,3.39,72.613,0.716,245.052,8.22,9.198,1.481,19.25,0.698,35.95,8.558,1.164,2.534,5.743,2.068,9.258,128.696,4.712,1.241,6.264,12858.091,6771.52,5174.107,82.223,5.125,47.786,913.335,7.226,374.31,167.408,3545.962,152.803,40.605,12.559,14.617,10.89,74.132,3393.159,15.174,310.715,1.406,2455.489,225.514,1.256,47.313,250.786,85.506,1951.662,1.898,20.071,763.722,9.194,89.959,91.35,193.837,46.231,328.616,1.009,405.775,588.947,14.607,33.688,3.807,6.032,18.647,35.555,42.51,10.915,4.162,12.584,6.461,5.747,4.556,53.654,48.917,238.702,25.475,22.928,4296.587,1072.79,34.424,25.025,43.606,34.551,167.45,11.495,59.502,527.168,23.638,145.931,648.755,1.186,34.104,5.939,36.748,2.337,27.676,9.825,14.213,32.223,64.866,418.755,1114.869,13.944,18.699,21.556,69.414,482.389,2.643,2.427,70.052,33.804,13.335,377.698,7.666,1460.173,67.796,71.968,459.025,676.718,3.698,117.648,62.798,2586.919,189.275,0.607,1.843,1.548,88.701,38.036,0.369,3.526,11.805,10.557,3.376,1.243,19.092,0.731,0.314,5.361,0.657,622.283,1.046,27.648,19.793,31.55,20.567,488.558,17.911,15.21,1775.361,159.575,20.126,985.421,109.596,189.123,58.016,0.871,2.124,17.835,102.267,1.817,15.721,112.85,2418.522,289.604,2128.326,222.667,206.587,172.889,33.698,12.405,2.265,1.27,7.643,0.763,0.464,1.683,0.733,0.137,1.992,1.068,0.403,0.18
